Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,30,585,00000,North Goa,001002, Assamese,629,537,92,160,140,20,469,397,72
C0116,30,585,00000,North Goa,001999,1 Others,5,1,4,4,0,4,1,1,0
C0116,30,585,00000,North Goa,002000,2 BENGALI ,3546,2579,967,680,517,163,2866,2062,804
C0116,30,585,00000,North Goa,002007, Bengali,3546,2579,967,680,517,163,2866,2062,804
C0116,30,585,00000,North Goa,003000,3 BODO ,25,21,4,7,6,1,18,15,3
C0116,30,585,00000,North Goa,003001, Bodo/Boro,25,21,4,7,6,1,18,15,3
C0116,30,585,00000,North Goa,004000,4 DOGRI ,73,63,10,0,0,0,73,63,10
C0116,30,585,00000,North Goa,004001, Dogri,73,63,10,0,0,0,73,63,10
C0116,30,585,00000,North Goa,005000,5 GUJARATI,3728,1916,1812,663,332,331,3065,1584,1481
C0116,30,585,00000,North Goa,005018, Gujarati,3668,1881,1787,661,331,330,3007,1550,1457
C0116,30,585,00000,North Goa,005019, Gujrao/Gujrau,1,1,0,0,0,0,1,1,0
C0116,30,585,00000,North Goa,005057, Saurashtra/Saurashtri,10,6,4,2,1,1,8,5,3
C0116,30,585,00000,North Goa,005999,5 Others,49,28,21,0,0,0,49,28,21
C0116,30,585,00000,North Goa,006000,6 HINDI ,70746,42228,28518,14747,8862,5885,55999,33366,22633
C0116,30,585,00000,North Goa,006030, Awadhi,10,5,5,1,1,0,9,4,5
C0116,30,585,00000,North Goa,006042, Bagheli/Baghel Khandi,4,3,1,1,0,1,3,3,0
C0116,30,585,00000,North Goa,006066, Banjari,1203,606,597,167,83,84,1036,523,513
C0116,30,585,00000,North Goa,006096, Bharmauri/Gaddi,3,0,3,0,0,0,3,0,3
C0116,30,585,00000,North Goa,006102, Bhojpuri,4845,3630,1215,1446,1188,258,3399,2442,957
C0116,30,585,00000,North Goa,006123, Brajbhasha,4,4,0,0,0,0,4,4,0
C0116,30,585,00000,North Goa,006125, Bundeli/Bundel khandi,1,1,0,0,0,0,1,1,0
C0116,30,585,00000,North Goa,006133, Chambeali/Chamrali,1,1,0,0,0,0,1,1,0
C0116,30,585,00000,North Goa,006142, Chhattisgarhi,67,58,9,7,4,3,60,54,6
C0116,30,585,00000,North Goa,006173, Dhundhari,4,4,0,0,0,0,4,4,0
C0116,30,585,00000,North Goa,006195, Garhwali,87,60,27,7,4,3,80,56,24
C0116,30,585,00000,North Goa,006198, Gawari,2,2,0,0,0,0,2,2,0
C0116,30,585,00000,North Goa,006235, Haryanvi,61,38,23,0,0,0,61,38,23
C0116,30,585,00000,North Goa,006240, Hindi,59719,35121,24598,11900,6890,5010,47819,28231,19588
C0116,30,585,00000,North Goa,006291, Kangri,4,4,0,0,0,0,4,4,0
C0116,30,585,00000,North Goa,006320, Khortha/Khotta,11,11,0,6,6,0,5,5,0
C0116,30,585,00000,North Goa,006340, Kumauni,27,21,6,0,0,0,27,21,6
C0116,30,585,00000,North Goa,006353, Lamani/Lambadi,2182,1121,1061,640,331,309,1542,790,752
C0116,30,585,00000,North Goa,006358, Lodhi,5,4,1,0,0,0,5,4,1
C0116,30,585,00000,North Goa,006376, Magadhi/Magahi,13,8,5,12,7,5,1,1,0
C0116,30,585,00000,North Goa,006391, Malvi,62,44,18,23,17,6,39,27,12
C0116,30,585,00000,North Goa,006400, Marwari,694,403,291,102,63,39,592,340,252
C0116,30,585,00000,North Goa,006409, Mewati,5,3,2,4,2,2,1,1,0
C0116,30,585,00000,North Goa,006420, Nagpuria,15,8,7,11,7,4,4,1,3
C0116,30,585,00000,North Goa,006439, Pahari,15,12,3,0,0,0,15,12,3
C0116,30,585,00000,North Goa,006466, Pawari/Powari,1,1,0,0,0,0,1,1,0
C0116,30,585,00000,North Goa,006489, Rajasthani,1166,707,459,274,165,109,892,542,350
