Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,030066, Paradhi,4064,2014,2050,62,33,29,4002,1981,2021
C0116,28,000,00000,ANDHRA PRADESH,030070, Rathi,4,2,2,0,0,0,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,030073, Tadavi,1,0,1,1,0,1,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,030078, Wagdi,28,14,14,14,7,7,14,7,7
C0116,28,000,00000,ANDHRA PRADESH,030999,30 Others,779,371,408,612,289,323,167,82,85
C0116,28,000,00000,ANDHRA PRADESH,031000,31 BHOTIA ,141,90,51,72,37,35,69,53,16
C0116,28,000,00000,ANDHRA PRADESH,031001, Bhotia,4,2,2,0,0,0,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,031999,31 Others,137,88,49,72,37,35,65,51,14
C0116,28,000,00000,ANDHRA PRADESH,032000,32 BHUMIJ ,8,2,6,0,0,0,8,2,6
C0116,28,000,00000,ANDHRA PRADESH,032999,32 Others,8,2,6,0,0,0,8,2,6
C0116,28,000,00000,ANDHRA PRADESH,034000,34 CHAKHESANG ,1,0,1,0,0,0,1,0,1
C0116,28,000,00000,ANDHRA PRADESH,034001, Chakhesang,1,0,1,0,0,0,1,0,1
C0116,28,000,00000,ANDHRA PRADESH,035000,35 CHAKRU/CHOKRI ,2,2,0,0,0,0,2,2,0
C0116,28,000,00000,ANDHRA PRADESH,035001, Chakru/Chokri,2,2,0,0,0,0,2,2,0
C0116,28,000,00000,ANDHRA PRADESH,036000,36 CHANG ,4,3,1,1,1,0,3,2,1
C0116,28,000,00000,ANDHRA PRADESH,036001, Chang,4,3,1,1,1,0,3,2,1
C0116,28,000,00000,ANDHRA PRADESH,037000,37 COORGI/KODAGU ,62,32,30,9,4,5,53,28,25
C0116,28,000,00000,ANDHRA PRADESH,037001, Coorgi/Kodagu,62,32,30,9,4,5,53,28,25
C0116,28,000,00000,ANDHRA PRADESH,038000,38 DEORI ,8,3,5,2,1,1,6,2,4
C0116,28,000,00000,ANDHRA PRADESH,038001, Deori,8,3,5,2,1,1,6,2,4
C0116,28,000,00000,ANDHRA PRADESH,039000,39 DIMASA ,17,13,4,0,0,0,17,13,4
C0116,28,000,00000,ANDHRA PRADESH,039002, Dimasa,3,3,0,0,0,0,3,3,0
C0116,28,000,00000,ANDHRA PRADESH,039999,39 Others,14,10,4,0,0,0,14,10,4
C0116,28,000,00000,ANDHRA PRADESH,040000,40 ENGLISH ,13049,6622,6427,2064,1124,940,10985,5498,5487
C0116,28,000,00000,ANDHRA PRADESH,040001, English,13049,6622,6427,2064,1124,940,10985,5498,5487
C0116,28,000,00000,ANDHRA PRADESH,041000,41 GADABA ,7589,3670,3919,7531,3633,3898,58,37,21
C0116,28,000,00000,ANDHRA PRADESH,041001, Gadaba,7585,3668,3917,7531,3633,3898,54,35,19
C0116,28,000,00000,ANDHRA PRADESH,041999,41 Others,4,2,2,0,0,0,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,043000,43 GARO ,151,75,76,127,61,66,24,14,10
C0116,28,000,00000,ANDHRA PRADESH,043005, Garo,28,16,12,4,2,2,24,14,10
C0116,28,000,00000,ANDHRA PRADESH,043999,43 Others,123,59,64,123,59,64,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,044000,44 GONDI,214233,105999,108234,205295,101902,103393,8938,4097,4841
C0116,28,000,00000,ANDHRA PRADESH,044002, Dorli,3,1,2,3,1,2,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,044007, Gondi,212263,105015,107248,204548,101515,103033,7715,3500,4215
C0116,28,000,00000,ANDHRA PRADESH,044013, Kalari,4,2,2,0,0,0,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,044017, Maria/ Muria,2,1,1,0,0,0,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,044999,44 Others,1961,980,981,744,386,358,1217,594,623
C0116,28,000,00000,ANDHRA PRADESH,045000,45 HALABI,7,5,2,3,3,0,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,045001, Halabi,3,3,0,3,3,0,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,045999,45 Others,4,2,2,0,0,0,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,046000,46 HALAM ,6,3,3,0,0,0,6,3,3
C0116,28,000,00000,ANDHRA PRADESH,046003, Halam,3,2,1,0,0,0,3,2,1
